#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 622: Mesa Lakes, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Mesa Lakes (622)
# Colorado  SNOTEL Site - 10000 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 15, 2018 5:39:59 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2013-08-19,0.0,28.7,70,48,58,0.00
2013-08-20,0.0,28.7,66,50,57,0.00
2013-08-21,0.0,28.7,67,45,56,0.00
2013-08-22,0.0,28.7,63,48,54,0.00
2013-08-23,0.0,28.7,63,48,54,0.00
2013-08-24,0.0,28.7,62,46,52,0.00
2013-08-25,0.0,28.7,56,47,50,0.20
2013-08-26,0.0,28.9,58,47,52,0.20
2013-08-27,0.0,29.1,66,47,55,0.00
2013-08-28,0.0,29.1,68,44,55,0.10
2013-08-29,0.0,29.2,67,46,56,0.00
2013-08-30,0.0,29.2,67,50,56,0.00
2013-08-31,0.0,29.2,64,48,54,0.00
2013-09-01,0.0,29.2,68,52,57,0.00
2013-09-02,0.0,29.2,68,49,56,0.00
2013-09-03,0.0,29.2,66,47,56,0.10
2013-09-04,0.0,29.3,69,51,59,0.10
2013-09-05,0.0,29.4,71,51,60,0.00
2013-09-06,0.0,29.4,69,47,58,0.00
2013-09-07,0.0,29.4,71,49,59,0.00
2013-09-08,0.0,29.4,64,47,54,0.00
2013-09-09,0.0,29.4,52,46,48,0.20
2013-09-10,0.0,29.6,53,44,48,0.20
2013-09-11,0.0,29.8,55,46,49,0.20
2013-09-12,0.0,30.0,59,41,50,0.30
2013-09-13,0.0,30.3,58,44,49,0.20
2013-09-14,0.0,30.5,52,43,46,0.40
2013-09-15,0.0,30.9,53,44,47,0.00
2013-09-16,0.0,30.9,57,42,49,0.00
2013-09-17,0.0,30.9,59,43,51,0.10
2013-09-18,0.0,31.0,55,39,47,0.30
2013-09-19,0.0,31.3,53,33,42,0.00
2013-09-20,0.0,31.3,58,32,46,0.10
2013-09-21,0.0,31.4,58,42,50,0.20
2013-09-22,0.0,31.6,47,35,40,0.80
2013-09-23,0.1,32.4,40,33,36,0.40
2013-09-24,0.0,32.8,53,30,43,0.20
2013-09-25,0.0,33.0,54,42,48,0.00
2013-09-26,0.0,33.0,53,38,46,0.10
2013-09-27,0.0,33.1,38,22,30,0.20
2013-09-28,0.0,33.3,43,21,34,0.30
2013-09-29,0.0,33.6,52,36,43,0.10
2013-09-30,0.0,33.7,59,40,48,0.10
2013-10-01,0.0,0.0,59,35,48,0.00
2013-10-02,0.0,0.0,55,38,46,0.00
2013-10-03,0.0,0.0,49,25,39,0.20
2013-10-04,0.4,0.2,29,15,21,0.00
2013-10-05,0.3,0.2,38,18,26,0.10
2013-10-06,0.3,0.3,48,23,35,0.10
2013-10-07,0.0,0.4,57,31,44,0.10
2013-10-08,0.0,0.5,51,39,45,0.10
2013-10-09,0.0,0.6,48,35,41,0.00
2013-10-10,0.0,0.6,36,29,32,1.60
2013-10-11,1.7,2.2,41,26,31,0.20
2013-10-12,1.8,2.4,40,24,32,0.10
2013-10-13,1.8,2.5,43,32,36,0.00
2013-10-14,1.7,2.5,35,25,30,0.20
2013-10-15,2.0,2.7,36,21,26,0.20
2013-10-16,2.1,2.9,38,18,25,0.00
2013-10-17,2.0,2.9,40,18,28,0.10
2013-10-18,2.1,3.0,33,20,25,0.00
2013-10-19,2.1,3.0,43,21,31,0.00
2013-10-20,2.1,3.0,44,25,32,0.00
2013-10-21,2.1,3.0,43,23,32,0.00
2013-10-22,2.0,3.0,49,27,35,0.00
2013-10-23,2.0,3.0,51,28,36,0.10
2013-10-24,2.1,3.1,51,30,39,0.00
2013-10-25,1.9,3.1,45,31,37,0.00
2013-10-26,1.8,3.1,48,29,36,0.00
2013-10-27,1.8,3.1,47,30,38,0.00
2013-10-28,1.8,3.1,43,34,38,0.00
2013-10-29,1.7,3.1,35,25,30,1.00
2013-10-30,2.7,4.1,32,19,24,0.10
2013-10-31,3.0,4.2,30,20,24,0.10
2013-11-01,3.0,4.3,34,20,26,0.00
2013-11-02,3.0,4.3,44,17,34,0.10
2013-11-03,3.1,4.4,40,18,32,0.00
2013-11-04,3.1,4.4,35,18,26,0.00
2013-11-05,3.1,4.4,24,6,13,0.00
2013-11-06,3.1,4.4,32,8,20,0.10
2013-11-07,3.0,4.5,46,17,33,0.10
2013-11-08,3.0,4.6,45,31,36,0.00
2013-11-09,3.0,4.6,46,26,35,0.00
2013-11-10,2.9,4.6,49,26,34,0.00
2013-11-11,2.9,4.6,48,28,34,0.00
2013-11-12,2.9,4.6,51,26,34,0.00
2013-11-13,2.9,4.6,45,29,36,0.10
2013-11-14,2.9,4.7,40,24,31,0.00
2013-11-15,2.9,4.7,34,22,29,0.00
2013-11-16,2.9,4.7,28,22,25,0.20
2013-11-17,3.1,4.9,36,20,26,0.00
2013-11-18,3.1,4.9,40,16,28,0.30
2013-11-19,3.2,5.2,36,26,31,0.10
2013-11-20,3.4,5.3,36,22,30,0.10
2013-11-21,3.5,5.4,34,26,29,0.30
2013-11-22,3.9,5.7,33,25,30,0.70
2013-11-23,4.6,6.4,36,28,31,0.20
2013-11-24,4.9,6.6,30,20,26,0.10
2013-11-25,5.1,6.7,33,16,22,0.00
2013-11-26,5.1,6.7,38,15,22,0.00
2013-11-27,5.2,6.7,39,16,24,0.10
2013-11-28,5.3,6.8,43,18,29,0.00
2013-11-29,5.4,6.8,38,20,28,0.00
2013-11-30,5.4,6.8,36,15,25,0.00
2013-12-01,5.4,6.8,36,20,28,0.10
2013-12-02,5.4,6.9,37,27,30,0.00
2013-12-03,5.4,6.9,30,24,28,0.10
2013-12-04,5.9,7.0,27,-13,8,0.40
2013-12-05,6.2,7.4,11,-9,2,0.30
2013-12-06,6.2,7.7,11,-5,2,0.00
2013-12-07,6.2,7.7,13,6,10,0.40
2013-12-08,6.6,8.1,15,-6,3,0.60
2013-12-09,6.6,8.7,16,-11,-2,0.10
2013-12-10,6.6,8.8,30,2,14,0.00
2013-12-11,6.5,8.8,28,8,16,0.00
2013-12-12,6.4,8.8,38,17,28,0.00
2013-12-13,6.4,8.8,34,12,20,0.00
2013-12-14,6.4,8.8,28,8,17,0.00
2013-12-15,6.4,8.8,38,15,24,0.00
2013-12-16,6.4,8.8,41,19,26,0.00
2013-12-17,6.4,8.8,45,19,31,0.10
2013-12-18,6.4,8.9,46,31,35,0.00
2013-12-19,6.4,8.9,34,24,29,0.00
2013-12-20,6.4,8.9,33,10,21,0.00
2013-12-21,6.5,8.9,22,10,15,0.00
2013-12-22,6.5,8.9,27,7,14,0.10
2013-12-23,6.5,9.0,31,11,20,0.00
2013-12-24,6.5,9.0,31,6,20,0.00
2013-12-25,6.5,9.0,30,6,16,0.00
2013-12-26,6.5,9.0,37,14,24,0.10
2013-12-27,6.5,9.1,41,19,27,0.00
2013-12-28,6.5,9.1,38,15,25,0.00
2013-12-29,6.5,9.1,27,8,16,0.00
2013-12-30,6.5,9.1,33,16,23,0.00
2013-12-31,6.5,9.1,34,24,28,0.00
2014-01-01,6.5,9.1,30,14,21,0.00
2014-01-02,6.5,9.1,38,16,25,0.00
2014-01-03,6.5,9.1,41,23,30,0.00
2014-01-04,6.5,9.1,27,-1,13,0.00
2014-01-05,6.5,9.1,7,-5,1,0.00
2014-01-06,6.5,9.1,30,-3,12,0.00
2014-01-07,6.6,9.1,35,13,24,0.10
2014-01-08,6.8,9.2,27,20,23,0.10
2014-01-09,7.1,9.3,26,11,20,0.00
2014-01-10,7.2,9.3,22,6,16,0.10
2014-01-11,7.2,9.4,37,19,27,0.10
2014-01-12,7.2,9.5,29,4,17,0.00
2014-01-13,7.2,9.5,28,7,17,0.20
2014-01-14,7.4,9.7,28,11,18,0.00
2014-01-15,7.4,9.7,37,15,24,0.00
2014-01-16,7.4,9.7,35,15,22,0.00
2014-01-17,7.4,9.7,37,15,23,0.00
2014-01-18,7.4,9.7,38,18,24,0.00
2014-01-19,7.4,9.7,42,17,25,0.00
2014-01-20,7.4,9.7,36,15,24,0.00
2014-01-21,7.4,9.7,43,15,25,0.00
2014-01-22,7.4,9.7,39,13,23,0.00
2014-01-23,7.5,9.7,31,8,18,0.00
2014-01-24,7.5,9.7,37,9,22,0.00
2014-01-25,7.5,9.7,43,21,28,0.00
2014-01-26,7.5,9.7,37,17,25,0.00
2014-01-27,7.5,9.7,33,14,23,0.00
2014-01-28,7.5,9.7,26,-2,14,0.00
2014-01-29,7.5,9.7,32,11,25,0.10
2014-01-30,7.6,9.8,31,22,27,0.30
2014-01-31,8.3,10.1,26,15,20,0.20
2014-02-01,8.5,10.3,25,-3,10,0.10
2014-02-02,8.5,10.4,27,-9,9,0.10
2014-02-03,8.6,10.5,23,13,16,0.20
2014-02-04,8.8,10.7,18,-3,11,0.20
2014-02-05,8.9,10.9,21,-4,9,0.20
2014-02-06,9.0,11.1,26,11,16,0.10
2014-02-07,9.2,11.2,30,18,21,0.30
2014-02-08,9.4,11.5,33,20,26,0.20
2014-02-09,9.6,11.7,35,24,29,0.20
2014-02-10,9.8,11.9,31,13,24,0.50
2014-02-11,10.2,12.4,32,8,17,0.00
2014-02-12,10.2,12.4,36,15,26,0.00
2014-02-13,10.3,12.4,39,28,31,0.10
2014-02-14,10.3,12.5,34,26,31,0.00
2014-02-15,10.3,12.5,41,32,36,0.00
2014-02-16,10.3,12.5,41,18,33,0.00
2014-02-17,10.2,12.5,40,15,29,0.00
2014-02-18,10.2,12.5,42,20,32,0.00
2014-02-19,10.2,12.5,39,11,26,0.30
2014-02-20,10.8,12.8,27,5,13,0.60
2014-02-21,11.0,13.4,32,11,20,0.10
2014-02-22,10.9,13.5,33,13,21,0.00
2014-02-23,10.9,13.5,39,16,28,0.00
2014-02-24,10.9,13.5,43,25,31,0.00
2014-02-25,10.9,13.5,43,24,33,0.00
2014-02-26,10.9,13.5,39,20,29,0.00
2014-02-27,10.9,13.5,34,25,29,0.20
2014-02-28,11.3,13.7,36,19,28,0.20
2014-03-01,11.4,13.9,32,25,29,0.30
2014-03-02,11.7,14.2,37,18,26,0.30
2014-03-03,11.7,14.5,37,20,29,0.00
2014-03-04,11.8,14.5,37,20,29,0.30
2014-03-05,12.1,14.8,37,14,26,0.10
2014-03-06,12.1,14.9,45,26,34,0.00
2014-03-07,12.2,14.9,31,17,25,0.20
2014-03-08,12.9,15.1,36,13,23,0.50
2014-03-09,12.9,15.6,48,13,29,0.20
2014-03-10,12.9,15.8,48,25,36,0.00
2014-03-11,12.9,15.8,31,9,20,0.00
2014-03-12,12.9,15.8,37,6,22,0.00
2014-03-13,13.0,15.8,42,19,29,0.00
2014-03-14,13.0,15.8,41,15,28,0.00
2014-03-15,13.0,15.8,29,13,21,0.10
2014-03-16,13.2,15.9,40,13,28,0.10
2014-03-17,13.2,16.0,43,12,31,0.00
2014-03-18,13.2,16.0,27,7,15,0.00
2014-03-19,13.2,16.0,33,4,21,0.00
2014-03-20,13.2,16.0,42,19,30,0.10
2014-03-21,13.3,16.1,44,22,33,0.00
2014-03-22,13.3,16.1,35,11,25,0.00
2014-03-23,13.4,16.1,39,10,26,0.10
2014-03-24,13.5,16.2,40,19,29,0.00
2014-03-25,13.5,16.2,47,23,36,0.00
2014-03-26,13.5,16.2,36,24,31,0.00
2014-03-27,13.7,16.2,37,21,26,0.10
2014-03-28,13.9,16.3,36,12,23,0.30
2014-03-29,13.9,16.6,43,16,33,0.00
2014-03-30,14.0,16.6,42,21,32,0.10
2014-03-31,14.1,16.7,35,13,26,0.00
2014-04-01,14.1,16.7,36,26,31,0.00
2014-04-02,14.1,16.7,32,14,23,0.10
2014-04-03,14.4,16.8,33,8,19,0.10
2014-04-04,14.5,16.9,35,12,25,0.20
2014-04-05,14.6,17.1,38,21,27,0.00
2014-04-06,14.6,17.1,34,23,26,0.20
2014-04-07,14.9,17.3,38,23,28,0.30
2014-04-08,15.1,17.6,47,22,34,0.10
2014-04-09,15.0,17.7,52,30,42,0.00
2014-04-10,14.7,17.7,51,31,42,0.00
2014-04-11,14.7,17.7,53,31,42,0.00
2014-04-12,13.8,17.7,50,31,40,0.10
2014-04-13,13.4,17.8,40,10,26,0.40
2014-04-14,14.1,18.2,36,7,20,0.20
2014-04-15,14.4,18.4,44,15,32,0.10
2014-04-16,14.6,18.5,40,22,31,0.00
2014-04-17,14.6,18.5,46,20,36,0.00
2014-04-18,14.2,18.5,54,34,44,0.00
2014-04-19,13.7,18.5,46,32,37,0.00
2014-04-20,13.6,18.5,51,31,39,0.10
2014-04-21,13.0,18.6,52,30,42,0.00
2014-04-22,12.2,18.6,53,37,45,0.00
2014-04-23,12.0,18.6,42,20,33,0.00
2014-04-24,12.0,18.6,44,18,33,0.00
2014-04-25,11.2,18.6,51,33,42,0.00
2014-04-26,10.5,18.6,40,27,34,0.20
2014-04-27,10.5,18.8,36,22,26,1.20
2014-04-28,11.8,20.0,33,18,23,0.10
2014-04-29,12.0,20.1,33,17,23,0.30
2014-04-30,12.4,20.4,30,13,22,0.10
2014-05-01,12.5,20.5,42,13,31,0.20
2014-05-02,12.5,20.7,52,28,40,0.00
2014-05-03,12.1,20.7,58,34,47,0.00
2014-05-04,11.5,20.7,58,41,48,0.00
2014-05-05,11.1,20.7,56,40,47,0.00
2014-05-06,10.1,20.7,49,35,42,0.00
2014-05-07,9.6,20.7,45,27,35,0.00
2014-05-08,9.1,20.7,38,27,31,0.00
2014-05-09,9.2,20.7,43,28,36,0.10
2014-05-10,9.2,20.8,44,30,36,0.30
2014-05-11,9.6,21.1,45,22,31,1.40
2014-05-12,11.0,22.5,32,19,25,0.70
2014-05-13,11.6,23.2,39,14,25,0.20
2014-05-14,11.5,23.4,43,17,30,0.10
2014-05-15,11.2,23.5,48,28,38,0.00
2014-05-16,11.1,23.5,54,34,44,0.00
2014-05-17,10.8,23.5,58,39,48,0.00
2014-05-18,10.1,23.5,59,42,51,0.10
2014-05-19,9.2,23.6,57,41,49,0.00
2014-05-20,7.8,23.6,55,38,48,0.00
2014-05-21,6.5,23.6,54,38,45,0.00
2014-05-22,6.0,23.6,55,36,45,0.00
2014-05-23,4.9,23.6,53,34,42,0.00
2014-05-24,4.1,23.6,47,33,40,0.10
2014-05-25,4.0,23.7,42,33,36,0.60
2014-05-26,4.6,24.3,54,30,42,0.20
2014-05-27,3.8,24.5,62,38,50,0.00
2014-05-28,2.3,24.5,65,42,54,0.10
2014-05-29,0.9,24.6,60,40,51,0.10
2014-05-30,0.4,24.7,56,38,45,0.10
2014-05-31,0.0,24.8,62,43,53,0.20
2014-06-01,0.0,25.0,61,38,50,0.00
2014-06-02,0.0,25.0,64,36,52,0.10
2014-06-03,0.0,25.1,63,40,53,0.00
2014-06-04,0.0,25.1,64,36,51,0.00
2014-06-05,0.0,25.1,63,40,51,0.10
2014-06-06,0.0,25.2,63,39,52,0.00
2014-06-07,0.0,25.2,64,40,52,0.00
2014-06-08,0.0,25.2,51,31,42,0.00
2014-06-09,0.0,25.2,54,29,42,0.00
2014-06-10,0.0,25.2,61,42,51,0.10
2014-06-11,0.0,25.3,59,39,48,0.00
2014-06-12,0.0,25.3,62,39,51,0.10
2014-06-13,0.0,25.4,64,43,54,0.00
2014-06-14,0.0,25.4,51,35,46,0.00
2014-06-15,0.0,25.4,59,35,49,0.00
2014-06-16,0.0,25.4,57,44,51,0.00
2014-06-17,0.0,25.4,61,35,51,0.00
2014-06-18,0.0,25.4,53,35,45,0.00
2014-06-19,0.0,25.4,57,33,46,0.00
2014-06-20,0.0,25.4,64,38,52,0.10
2014-06-21,0.0,25.5,64,49,56,0.00
2014-06-22,0.0,25.5,64,43,53,0.00
2014-06-23,0.0,25.5,65,43,54,0.00
2014-06-24,0.0,25.5,67,47,57,0.00
2014-06-25,0.0,25.5,68,47,58,0.00
2014-06-26,0.0,25.5,68,46,58,0.00
2014-06-27,0.0,25.5,59,43,49,0.00
2014-06-28,0.0,25.5,61,38,51,0.00
2014-06-29,0.0,25.5,69,48,60,0.00
2014-06-30,0.0,25.5,70,46,58,0.00
2014-07-01,0.0,25.5,66,43,54,0.00
2014-07-02,0.0,25.5,69,42,56,0.00
2014-07-03,0.0,25.5,68,47,58,0.00
2014-07-04,0.0,25.5,69,52,59,0.00
2014-07-05,0.0,25.5,69,49,58,0.00
2014-07-06,0.0,25.5,70,49,59,0.00
2014-07-07,0.0,25.5,73,51,60,0.00
2014-07-08,0.0,25.5,74,50,60,0.00
2014-07-09,0.0,25.5,68,52,58,0.00
2014-07-10,0.0,25.5,66,51,57,0.00
2014-07-11,0.0,25.5,69,49,57,0.00
2014-07-12,0.0,25.5,69,50,57,0.00
2014-07-13,0.0,25.5,69,48,58,0.00
2014-07-14,0.0,25.5,70,51,59,0.00
2014-07-15,0.0,25.5,70,49,58,0.00
2014-07-16,0.0,25.5,65,47,56,0.00
2014-07-17,0.0,25.5,63,44,53,0.00
2014-07-18,0.0,25.5,69,46,57,0.00
2014-07-19,0.0,25.5,70,50,59,0.00
2014-07-20,0.0,25.5,72,48,59,0.00
2014-07-21,0.0,25.5,71,51,60,0.00
2014-07-22,0.0,25.5,75,48,62,0.00
2014-07-23,0.0,25.5,74,56,64,0.00
2014-07-24,0.0,25.5,66,52,58,0.00
2014-07-25,0.0,25.5,65,50,57,0.00
2014-07-26,0.0,25.5,69,51,59,0.00
2014-07-27,0.0,25.5,70,49,58,0.00
2014-07-28,0.0,25.5,64,49,54,0.60
2014-07-29,0.0,26.1,57,45,50,0.40
2014-07-30,0.0,26.5,59,43,50,0.20
2014-07-31,0.0,26.7,63,43,52,0.00
2014-08-01,0.0,26.7,61,45,50,0.00
2014-08-02,0.0,26.7,64,42,54,0.20
2014-08-03,0.0,26.9,65,51,55,0.00
2014-08-04,0.0,26.9,60,46,52,0.00
2014-08-05,0.0,26.9,60,46,52,0.10
2014-08-06,0.0,27.0,64,45,54,0.00
2014-08-07,0.0,27.0,64,44,53,0.00
2014-08-08,0.0,27.0,65,46,55,0.00
2014-08-09,0.0,27.0,66,44,53,0.00
2014-08-10,0.0,27.0,66,43,54,0.00
2014-08-11,0.0,27.0,68,45,55,0.00
2014-08-12,0.0,27.0,64,50,56,0.10
2014-08-13,0.0,27.1,62,49,54,0.30
2014-08-14,0.0,27.4,59,45,50,0.70
2014-08-15,0.0,28.1,65,44,53,0.00
2014-08-16,0.0,28.1,68,47,56,0.00
2014-08-17,0.0,28.1,68,45,56,0.00
2014-08-18,0.0,28.1,70,46,58,0.00
2014-08-19,0.0,28.1,62,47,52,0.40
2014-08-20,0.0,28.5,58,41,49,0.00
2014-08-21,0.0,28.5,59,40,50,0.10
2014-08-22,0.0,28.6,54,45,48,0.00
2014-08-23,0.0,28.6,47,39,43,0.70
2014-08-24,0.0,29.3,58,38,47,0.00
2014-08-25,0.0,29.3,60,43,50,0.40
2014-08-26,0.0,29.7,58,43,48,0.40
2014-08-27,0.0,30.1,51,40,44,0.30
2014-08-28,0.0,30.4,51,40,44,0.20
2014-08-29,0.0,30.6,58,40,48,0.00
2014-08-30,0.0,30.6,62,47,54,0.00
2014-08-31,0.0,30.6,62,41,53,0.00
2014-09-01,0.0,30.6,61,40,49,0.00
2014-09-02,0.0,30.6,66,42,54,0.00
2014-09-03,0.0,30.6,66,49,57,0.00
2014-09-04,0.0,30.6,59,42,50,0.00
2014-09-05,0.0,30.6,60,40,49,0.00
2014-09-06,0.0,30.6,62,42,50,0.00
2014-09-07,0.0,30.6,61,41,52,0.20
2014-09-08,0.0,30.8,59,47,49,0.00
2014-09-09,0.0,30.8,51,39,45,0.30
2014-09-10,0.0,31.1,53,36,44,0.10
2014-09-11,0.0,31.2,58,38,47,0.10
2014-09-12,0.0,31.3,54,35,44,0.00
2014-09-13,0.0,31.3,58,36,48,0.00
2014-09-14,0.0,31.3,61,43,51,0.00
2014-09-15,0.0,31.3,60,42,49,0.00
2014-09-16,0.0,31.3,64,43,52,0.10
2014-09-17,0.0,31.4,65,44,53,0.10
2014-09-18,0.0,31.5,65,45,54,0.00
2014-09-19,0.0,31.5,63,44,52,0.00
2014-09-20,0.0,31.5,64,45,55,0.20
2014-09-21,0.0,31.7,60,45,51,0.00
2014-09-22,0.0,31.7,53,43,47,0.00
2014-09-23,0.0,31.7,58,42,48,0.00
2014-09-24,0.0,31.7,62,41,50,0.10
2014-09-25,0.0,31.8,66,43,53,0.00
2014-09-26,0.0,31.8,62,44,53,0.10
2014-09-27,0.0,31.9,63,42,51,0.10
2014-09-28,0.0,32.0,45,36,41,1.50
2014-09-29,0.0,33.5,43,32,36,0.30
2014-09-30,0.0,33.8,40,31,35,0.00
2014-10-01,0.0,0.0,42,28,33,0.60
2014-10-02,0.6,0.6,40,23,32,0.10
2014-10-03,0.5,0.7,47,28,36,0.00
2014-10-04,0.5,0.7,51,32,40,0.00
2014-10-05,0.0,0.7,51,32,41,0.10
2014-10-06,0.0,0.8,54,34,42,0.00
2014-10-07,0.0,0.8,56,36,44,0.10
2014-10-08,0.0,0.9,56,37,45,0.10
2014-10-09,0.0,1.0,44,37,40,0.00
2014-10-10,0.0,1.0,43,35,38,0.00
2014-10-11,0.0,1.0,49,34,42,0.00
2014-10-12,0.0,1.0,42,28,33,0.00
2014-10-13,0.0,1.0,39,24,31,0.00
2014-10-14,0.0,1.0,56,28,43,0.30
2014-10-15,0.0,1.3,55,39,47,0.00
2014-10-16,0.0,1.3,55,37,45,0.00
2014-10-17,0.0,1.3,56,33,43,0.10
2014-10-18,0.0,1.4,53,39,44,0.00
2014-10-19,0.0,1.4,51,38,43,0.00
2014-10-20,0.0,1.4,53,37,44,0.00
2014-10-21,0.0,1.4,47,37,42,0.00
2014-10-22,0.0,1.4,47,34,39,0.00
2014-10-23,0.0,1.4,54,33,44,0.00
2014-10-24,0.0,1.4,59,39,48,0.00
2014-10-25,0.0,1.4,58,38,48,0.00
2014-10-26,0.0,1.4,51,35,44,0.00
2014-10-27,0.0,1.4,37,28,31,0.00
2014-10-28,0.0,1.4,46,25,34,0.00
2014-10-29,0.0,1.4,48,29,37,0.00
2014-10-30,0.0,1.4,53,31,41,0.00
2014-10-31,0.0,1.4,54,39,46,0.00
2014-11-01,0.0,1.4,48,37,42,0.00
2014-11-02,0.0,1.4,39,27,34,0.00
2014-11-03,0.0,1.4,29,18,25,0.20
2014-11-04,0.3,1.6,40,14,25,0.10
2014-11-05,0.3,1.7,46,21,32,0.00
2014-11-06,0.2,1.7,55,28,40,0.00
2014-11-07,0.1,1.7,48,30,36,0.00
2014-11-08,0.0,1.7,52,26,37,0.00
2014-11-09,0.0,1.7,50,33,40,0.00
2014-11-10,0.0,1.7,44,17,31,0.00
2014-11-11,0.0,1.7,37,17,29,0.00
2014-11-12,0.0,1.7,32,14,24,0.00
2014-11-13,0.0,1.7,29,16,25,0.00
2014-11-14,0.0,1.7,32,22,28,0.00
2014-11-15,0.0,1.7,29,9,23,0.20
2014-11-16,0.2,1.9,18,-2,7,0.10
2014-11-17,0.3,2.0,25,3,12,0.10
2014-11-18,0.3,2.1,34,10,21,0.10
2014-11-19,0.3,2.2,38,20,27,0.00
2014-11-20,0.3,2.2,38,20,28,0.00
2014-11-21,0.3,2.2,,12,27,0.00
2014-11-22,0.3,2.2,36,21,28,0.20
2014-11-23,0.5,2.4,23,5,16,0.30
2014-11-24,0.8,2.7,17,4,12,0.30
2014-11-25,0.9,3.0,28,5,19,0.10
2014-11-26,1.1,3.1,38,21,29,0.00
2014-11-27,1.1,3.1,46,21,33,0.10
2014-11-28,1.2,3.2,48,33,38,0.00
2014-11-29,1.2,3.2,41,31,35,0.00
2014-11-30,1.2,3.2,36,29,32,0.00
2014-12-01,1.2,3.2,38,23,30,0.00
2014-12-02,1.2,3.2,42,26,33,0.00
2014-12-03,1.2,3.2,35,27,31,0.00
2014-12-04,1.3,3.2,36,31,33,0.00
2014-12-05,1.4,3.2,39,26,31,0.00
2014-12-06,1.5,3.2,37,26,32,0.00
2014-12-07,1.5,3.2,41,21,29,0.00
2014-12-08,1.5,3.2,44,22,33,0.00
2014-12-09,1.5,3.2,47,23,35,0.00
2014-12-10,1.3,3.2,46,22,31,0.00
2014-12-11,1.3,3.2,44,30,35,0.00
2014-12-12,1.3,3.2,41,34,36,0.10
2014-12-13,1.4,3.3,38,23,30,0.20
2014-12-14,1.7,3.5,26,18,22,0.40
2014-12-15,2.3,3.9,29,10,18,0.00
2014-12-16,2.3,3.9,32,22,27,0.20
2014-12-17,2.5,4.1,30,18,25,0.30
2014-12-18,2.8,4.4,25,11,18,0.10
2014-12-19,2.9,4.5,30,8,17,0.00
2014-12-20,2.9,4.5,34,18,24,0.20
2014-12-21,3.0,4.7,30,23,27,0.10
2014-12-22,3.3,4.8,28,13,21,0.80
2014-12-23,4.0,5.6,14,2,9,0.00
2014-12-24,4.0,5.6,,4,20,0.20
2014-12-25,4.2,5.8,,4,18,0.60
2014-12-26,4.7,6.4,,-5,8,0.00
2014-12-27,4.7,6.4,19,,4,0.20
2014-12-28,4.7,6.6,20,7,13,0.00
2014-12-29,4.8,6.6,20,3,10,0.10
2014-12-30,5.0,6.7,17,2,9,0.00
2014-12-31,5.0,6.7,32,8,18,0.10
2015-01-01,5.0,6.8,25,4,15,0.00
2015-01-02,5.0,6.8,33,4,13,0.10
2015-01-03,5.0,6.9,26,7,17,0.00
2015-01-04,5.1,6.9,29,11,21,0.10
2015-01-05,5.2,7.0,39,21,30,0.10
2015-01-06,5.2,7.1,44,26,32,0.00
2015-01-07,5.2,7.1,45,27,32,0.00
2015-01-08,5.2,7.1,44,24,32,0.00
2015-01-09,5.2,7.1,40,21,29,0.00
2015-01-10,5.3,7.1,36,24,29,0.00
